"","Year","ZIP.code","age","Number.of.Visits","Age.adjusted.rate","County.Fips.code","County"
"2745",2009,94010,"child",29,36,6081,"san mateo"
"2746",2009,93960,"child",22,33.29998779,6053,"monterey"
"2747",2014,94703,"child",55,167.8,6001,"alameda"
"2748",2014,94564,"child",23,65.7,6013,"contra costa"
"2749",2009,93940,"child",33,60.69998169,6053,"monterey"
"2750",2009,93927,"child",29,56.79998779,6053,"monterey"
"2751",2015,95023,"child",103,73.4,6069,"san benito"
"2752",2009,93907,"child",36,65.5,6053,"monterey"
"2753",2016,91709,"child",69,40.2,6071,"san bernardino"
"2754",2009,93906,"child",172,90.19995117,6053,"monterey"
"2755",2014,93223,"child",27,74.6,6107,"tulare"
"2756",2009,93727,"child",245,113.5999756,6019,"fresno"
"2757",2009,93726,"child",175,149.5,6019,"fresno"
"2758",2013,92337,"child",69,59.3,6071,"san bernardino"
"2759",2009,93725,"child",89,114.1999512,6019,"fresno"
"2760",2009,93723,"child",14,80.19995117,6019,"fresno"
"2761",2016,91803,"child",26,44.5,6037,"los angeles"
"2762",2009,93722,"child",318,138.1999512,6019,"fresno"
"2763",2009,93721,"child",24,130.8999023,6019,"fresno"
"2764",2009,93720,"child",92,70.79998779,6019,"fresno"
"2765",2009,93711,"child",63,86.39996338,6019,"fresno"
"2766",2009,93704,"child",91,141.5,6019,"fresno"
"2767",2013,90036,"child",23,37.3,6037,"los angeles"
"2768",2009,93701,"child",95,152.5999756,6019,"fresno"
"2769",2009,93660,"child",18,82.29998779,6019,"fresno"
"2770",2015,95136,"child",47,42.4,6085,"santa clara"
"2771",2009,93657,"child",106,97.79998779,6019,"fresno"
"2772",2009,93656,"child",35,162.5,6019,"fresno"
"2773",2009,93654,"child",84,88.09997559,6019,"fresno"
"2774",2009,93650,"child",29,236.6999512,6019,"fresno"
"2775",2009,93648,"child",70,133.6999512,6019,"fresno"
"2776",2012,95841,"child",36,81.5,6067,"sacramento"
"2777",2009,93647,"child",28,70.5,6107,"tulare"
"2778",2009,93640,"child",37,79.59997559,6019,"fresno"
"2779",2015,92508,"child",29,31.2,6065,"riverside"
"2780",2014,92313,"child",29,104.6,6071,"san bernardino"
"2781",2009,93637,"child",145,124.5999756,6039,"madera"
"2782",2015,91801,"child",56,60.4,6037,"los angeles"
"2783",2009,93636,"child",14,55.19998169,6039,"madera"
"2784",2009,93635,"child",146,108.6999512,6047,"merced"
"2785",2009,93625,"child",31,156.8999023,6019,"fresno"
"2786",2009,93620,"child",42,119.7999878,6047,"merced"
"2787",2009,93618,"child",95,95.09997559,6107,"tulare"
"2788",2009,93615,"child",18,84.09997559,6107,"tulare"
"2789",2009,93612,"child",112,108.5999756,6019,"fresno"
"2790",2009,93611,"child",86,67.29998779,6019,"fresno"
"2791",2014,95472,"child",14,29.5,6097,"sonoma"
"2792",2009,93610,"child",49,95.29998779,6039,"madera"
"2793",2009,93609,"child",27,159.5,6019,"fresno"
"2794",2009,93561,"child",54,68.79998779,6029,"kern"
"2795",2009,93552,"child",102,81.19995117,6037,"los angeles"
"2796",2009,93551,"child",75,53.09997559,6037,"los angeles"
"2797",2009,93514,"child",14,47.59997559,6027,"inyo"
"2798",2009,93505,"child",31,107.3999634,6029,"kern"
"2799",2009,93458,"child",111,61.69998169,6083,"santa barbara"
"2800",2009,93454,"child",88,109.5,6083,"santa barbara"
"2801",2009,93446,"child",53,48.5,6079,"san luis obispo"
"2802",2014,91761,"child",114,71.8,6071,"san bernardino"
"2803",2013,95357,"child",24,70.3,6099,"stanislaus"
"2804",2009,93445,"child",13,58,6079,"san luis obispo"
"2805",2009,93444,"child",14,29.3999939,6079,"san luis obispo"
"2806",2009,93434,"child",15,67.29998779,6083,"santa barbara"
"2807",2009,93433,"child",20,65,6079,"san luis obispo"
"2808",2009,93401,"child",19,46.69998169,6079,"san luis obispo"
"2809",2012,90605,"child",107,93.5,6037,"los angeles"
"2810",2009,93314,"child",27,47.79998779,6029,"kern"
"2811",2016,95128,"child",20,22.4,6085,"santa clara"
"2812",2009,93313,"child",112,94.69995117,6029,"kern"
"2813",2009,94606,"child",135,129.3999023,6001,"alameda"
"2814",2009,93311,"child",58,59.5,6029,"kern"
"2815",2009,93309,"child",157,94.5,6029,"kern"
"2816",2009,93308,"child",121,86.89996338,6029,"kern"
"2817",2009,93306,"child",164,87.79998779,6029,"kern"
"2818",2009,93304,"child",212,127.2999878,6029,"kern"
"2819",2009,93301,"child",62,144.1999512,6029,"kern"
"2820",2014,93307,"child",405,131.5,6029,"kern"
"2821",2012,93619,"child",30,35.19998169,6019,"fresno"
"2822",2009,93280,"child",31,41.8999939,6029,"kern"
"2823",2009,93274,"child",334,147.7999268,6107,"tulare"
"2824",2015,95138,"child",16,25,6085,"santa clara"
"2825",2012,93501,"child",36,232.6999512,6029,"kern"
"2826",2009,93267,"child",14,64.59997559,6107,"tulare"
"2827",2014,92201,"child",148,79.2,6065,"riverside"
"2828",2009,93263,"child",26,40.79998779,6029,"kern"
"2829",2014,93060,"child",42,42.1,6111,"ventura"
"2830",2009,93250,"child",54,112.5,6029,"kern"
"2831",2009,93247,"child",50,79,6107,"tulare"
"2832",2009,93245,"child",112,83.79998779,6031,"kings"
"2833",2009,93241,"child",41,61.29998779,6029,"kern"
"2834",2014,94520,"child",107,105,6013,"contra costa"
"2835",2009,93240,"child",17,149.8999023,6029,"kern"
"2836",2012,93612,"child",124,131.6999512,6019,"fresno"
"2837",2009,93234,"child",29,80.69995117,6019,"fresno"
"2838",2016,95757,"child",59,43.6,6067,"sacramento"
"2839",2014,95834,"child",88,117.4,6067,"sacramento"
"2840",2009,93230,"child",330,171.1999512,6031,"kings"
"2841",2009,93223,"child",24,73.29998779,6107,"tulare"
"2842",2015,94519,"child",27,62.7,6013,"contra costa"
"2843",2014,92260,"child",24,52.6,6065,"riverside"
"2844",2009,93221,"child",26,56.69998169,6107,"tulare"
"2845",2009,94549,"child",18,31.59999085,6013,"contra costa"
"2846",2009,93219,"child",43,83.89996338,6107,"tulare"
"2847",2009,93215,"child",129,73.89996338,6029,"kern"
"2848",2012,93710,"child",106,169.6999512,6019,"fresno"
"2849",2009,93212,"child",72,141.6999512,6031,"kings"
"2850",2016,94061,"child",63,71.9,6081,"san mateo"
"2851",2009,93204,"child",18,51.3999939,6031,"kings"
"2852",2014,90038,"child",64,120.9,6037,"los angeles"
"2853",2009,93203,"child",36,47.29998779,6029,"kern"
"2854",2009,93202,"child",13,191.7999268,6031,"kings"
"2855",2009,93117,"child",52,63.59997559,6083,"santa barbara"
"2856",2015,90502,"child",32,87,6037,"los angeles"
"2857",2009,93111,"child",17,48.79998779,6083,"santa barbara"
"2858",2009,93110,"child",16,56.19998169,6083,"santa barbara"
"2859",2009,93105,"child",17,38,6083,"santa barbara"
"2860",2015,94607,"child",83,165,6001,"alameda"
"2861",2012,94133,"child",12,46,6075,"san francisco"
"2862",2009,93101,"child",41,55.5,6083,"santa barbara"
"2863",2009,93065,"child",149,76,6111,"ventura"
"2864",2009,93063,"child",78,55.69998169,6111,"ventura"
"2865",2009,93041,"child",49,96.5,6111,"ventura"
"2866",2009,95307,"child",91,64.69995117,6099,"stanislaus"
"2867",2009,93023,"child",13,27.5,6111,"ventura"
"2868",2012,92025,"child",59,42.09997559,6073,"san diego"
"2869",2009,93015,"child",19,32.69998169,6111,"ventura"
"2870",2013,93636,"child",17,67.6,6039,"madera"
"2871",2009,93012,"child",24,29.59999085,6111,"ventura"
"2872",2009,93010,"child",73,69,6111,"ventura"
"2873",2014,92082,"child",17,35.1,6073,"san diego"
"2874",2009,93004,"child",48,61.8999939,6111,"ventura"
"2875",2014,92373,"child",51,78.4,6071,"san bernardino"
"2876",2009,93003,"child",60,55,6111,"ventura"
"2877",2009,92882,"child",93,39.79998779,6065,"riverside"
"2878",2009,92881,"child",59,59.8999939,6065,"riverside"
"2879",2009,92870,"child",65,48.3999939,6059,"orange"
"2880",2009,92867,"child",65,54.3999939,6059,"orange"
"2881",2012,92618,"child",17,42,6059,"orange"
"2882",2009,92865,"child",21,41.3999939,6059,"orange"
"2883",2009,92860,"child",32,55.79998779,6065,"riverside"
"2884",2009,94544,"child",305,140.1999512,6001,"alameda"
"2885",2009,92840,"child",98,63,6059,"orange"
"2886",2009,92835,"child",20,44,6059,"orange"
"2887",2009,92832,"child",55,78.19995117,6059,"orange"
"2888",2009,92831,"child",45,59.79998779,6059,"orange"
"2889",2009,92821,"child",42,53.29998779,6059,"orange"
"2890",2016,91205,"child",67,101.8,6037,"los angeles"
"2891",2014,93701,"child",96,201.3,6019,"fresno"
"2892",2009,92806,"child",70,68.29998779,6059,"orange"
"2893",2009,92805,"child",176,67.29998779,6059,"orange"
"2894",2009,92804,"child",192,72.19995117,6059,"orange"
"2895",2009,92802,"child",92,61.19998169,6059,"orange"
"2896",2012,93722,"child",370,150,6019,"fresno"
"2897",2009,92801,"child",167,88.69995117,6059,"orange"
"2898",2009,92782,"child",20,39.3999939,6059,"orange"
"2899",2009,92780,"child",99,59.29998779,6059,"orange"
"2900",2009,92708,"child",46,36.3999939,6059,"orange"
"2901",2009,92704,"child",203,63.69998169,6059,"orange"
"2902",2009,92694,"child",37,76.19995117,6059,"orange"
"2903",2014,94591,"child",144,124.4,6095,"solano"
"2904",2009,92691,"child",40,34,6059,"orange"
"2905",2009,92688,"child",52,34.8999939,6059,"orange"
"2906",2013,90732,"child",21,57.9,6037,"los angeles"
"2907",2009,92677,"child",41,24.59999085,6059,"orange"
"2908",2009,92675,"child",44,43.69998169,6059,"orange"
"2909",2009,92648,"child",23,26.09999085,6059,"orange"
"2910",2009,92647,"child",57,37.19998169,6059,"orange"
"2911",2009,92630,"child",49,32.69998169,6059,"orange"
"2912",2009,92629,"child",23,43.79998779,6059,"orange"
"2913",2009,92624,"child",12,79.59997559,6059,"orange"
"2914",2014,94941,"child",24,35.1,6041,"marin"
"2915",2009,94402,"child",16,32.09997559,6081,"san mateo"
"2916",2009,92618,"child",13,43.69998169,6059,"orange"
"2917",2009,92610,"child",15,37.19998169,6059,"orange"
"2918",2009,92606,"child",13,24,6059,"orange"
"2919",2014,93905,"child",260,112.8,6053,"monterey"
"2920",2009,92603,"child",16,35.3999939,6059,"orange"
"2921",2009,92602,"child",12,20.69999695,6059,"orange"
"2922",2016,95370,"child",33,72.7,6109,"tuolumne"
"2923",2009,92596,"child",37,61.79998779,6065,"riverside"
"2924",2014,94545,"child",99,140.2,6001,"alameda"
"2925",2012,92123,"child",69,103.6999512,6073,"san diego"
"2926",2009,92595,"child",29,38.3999939,6065,"riverside"
"2927",2009,92592,"child",66,28.09999085,6065,"riverside"
"2928",2009,92591,"child",64,51.5,6065,"riverside"
"2929",2013,90011,"child",371,99.4,6037,"los angeles"
"2930",2009,92584,"child",57,59.29998779,6065,"riverside"
"2931",2009,92583,"child",88,111,6065,"riverside"
"2932",2009,92570,"child",134,91.09997559,6065,"riverside"
"2933",2009,92567,"child",16,68.59997559,6065,"riverside"
"2934",2014,94611,"child",22,31.2,6001,"alameda"
"2935",2009,92563,"child",69,43.3999939,6065,"riverside"
"2936",2014,94801,"child",204,226.8,6013,"contra costa"
"2937",2012,90017,"child",70,118.8999634,6037,"los angeles"
"2938",2009,92562,"child",62,36,6065,"riverside"
"2939",2013,91748,"child",39,46.2,6037,"los angeles"
"2940",2012,91977,"child",143,90.59997559,6073,"san diego"
"2941",2009,92555,"child",90,93.89996338,6065,"riverside"
"2942",2012,92010,"child",19,55.09997559,6073,"san diego"
"2943",2009,93268,"child",18,37.09997559,6029,"kern"
"2944",2009,92553,"child",237,92.19995117,6065,"riverside"
"2945",2009,92551,"child",120,116.5,6065,"riverside"
"2946",2009,92545,"child",82,135.6999512,6065,"riverside"
"2947",2015,93618,"child",122,113.9,6107,"tulare"
"2948",2009,92544,"child",75,69,6065,"riverside"
"2949",2009,92543,"child",85,103.1999512,6065,"riverside"
"2950",2013,95695,"child",55,55.5,6113,"yolo"
"2951",2009,92530,"child",82,51.8999939,6065,"riverside"
"2952",2009,92507,"child",142,92.29998779,6065,"riverside"
"2953",2009,92506,"child",73,68.09997559,6065,"riverside"
"2954",2009,92505,"child",118,87.69995117,6065,"riverside"
"2955",2009,92501,"child",76,120.2999878,6065,"riverside"
"2956",2016,93950,"child",14,60,6053,"monterey"
"2957",2009,92411,"child",154,162.5,6071,"san bernardino"
"2958",2015,90059,"child",194,129.8,6037,"los angeles"
"2959",2009,92408,"child",61,115.0999756,6071,"san bernardino"
"2960",2009,92407,"child",186,93.59997559,6071,"san bernardino"
"2961",2009,92399,"child",114,87.29998779,6071,"san bernardino"
"2962",2014,93591,"child",27,126.4,6037,"los angeles"
"2963",2012,92325,"child",15,221.7999268,6071,"san bernardino"
"2964",2009,92394,"child",116,135.0999756,6071,"san bernardino"
"2965",2009,92377,"child",49,75.19995117,6071,"san bernardino"
"2966",2014,94118,"child",21,34.2,6075,"san francisco"
"2967",2009,92374,"child",101,90.79998779,6071,"san bernardino"
"2968",2009,92363,"child",47,337.3999023,6071,"san bernardino"
"2969",2009,92346,"child",161,104,6071,"san bernardino"
"2970",2009,92337,"child",81,64,6071,"san bernardino"
"2971",2009,92336,"child",181,61,6071,"san bernardino"
"2972",2013,95407,"child",88,75,6097,"sonoma"
"2973",2009,92316,"child",111,113.1999512,6071,"san bernardino"
"2974",2015,95377,"child",44,43.4,6077,"san joaquin"
"2975",2014,90802,"child",72,104.3,6037,"los angeles"
"2976",2009,92313,"child",19,64.19995117,6071,"san bernardino"
"2977",2009,92307,"child",140,149.6999512,6071,"san bernardino"
"2978",2009,92301,"child",136,119.5,6071,"san bernardino"
"2979",2009,92276,"child",12,66.29998779,6065,"riverside"
"2980",2009,92270,"child",13,71.29998779,6065,"riverside"
"2981",2009,92256,"child",12,159,6071,"san bernardino"
"2982",2009,92253,"child",47,40.8999939,6065,"riverside"
"2983",2009,92251,"child",90,162.3999023,6025,"imperial"
"2984",2009,92250,"child",37,142.1999512,6025,"imperial"
"2985",2016,94596,"child",16,49.3,6013,"contra costa"
"2986",2012,92832,"child",44,69.89996338,6059,"orange"
"2987",2009,92243,"child",277,180,6025,"imperial"
"2988",2009,92240,"child",128,135.8999023,6065,"riverside"
"2989",2009,92236,"child",107,79.39996338,6065,"riverside"
"2990",2009,92231,"child",135,116,6025,"imperial"
"2991",2009,92227,"child",197,240.0999756,6025,"imperial"
"2992",2012,91502,"child",17,84,6037,"los angeles"
"2993",2009,92225,"child",87,153.8999023,6065,"riverside"
"2994",2012,92113,"child",271,164.1999512,6073,"san diego"
"2995",2009,92223,"child",80,91.5,6065,"riverside"
"2996",2009,92211,"child",12,42.09997559,6065,"riverside"
"2997",2016,91752,"child",54,56.6,6065,"riverside"
"2998",2013,92683,"child",88,43.3,6059,"orange"
"2999",2009,92173,"child",103,104.5999756,6073,"san diego"
"3000",2016,95322,"child",38,142.5,6047,"merced"
"3001",2009,92139,"child",93,92.39996338,6073,"san diego"
"3002",2009,92131,"child",28,29,6073,"san diego"
"3003",2009,92129,"child",66,41.8999939,6073,"san diego"
"3004",2009,92127,"child",35,38.69998169,6073,"san diego"
"3005",2009,92126,"child",127,77,6073,"san diego"
"3006",2009,92122,"child",23,42.09997559,6073,"san diego"
"3007",2009,92116,"child",55,84.19995117,6073,"san diego"
"3008",2013,93444,"child",32,69.2,6079,"san luis obispo"
"3009",2009,92114,"child",253,132.5,6073,"san diego"
"3010",2009,92113,"child",265,141.6999512,6073,"san diego"
"3011",2009,92108,"child",13,66.89996338,6073,"san diego"
"3012",2009,92106,"child",16,48.09997559,6073,"san diego"
"3013",2009,92105,"child",291,109.6999512,6073,"san diego"
"3014",2009,92104,"child",79,72,6073,"san diego"
"3015",2009,92103,"child",26,91,6073,"san diego"
"3016",2009,92101,"child",24,77,6073,"san diego"
"3017",2009,92084,"child",65,46.59997559,6073,"san diego"
"3018",2013,90631,"child",148,86.8,6059,"orange"
"3019",2009,92078,"child",33,45,6073,"san diego"
"3020",2009,92071,"child",79,59.5,6073,"san diego"
"3021",2009,92069,"child",52,33.3999939,6073,"san diego"
"3022",2009,92064,"child",38,31,6073,"san diego"
"3023",2009,92058,"child",45,37.29998779,6073,"san diego"
"3024",2009,92040,"child",56,51.59997559,6073,"san diego"
"3025",2009,92037,"child",30,52.09997559,6073,"san diego"
"3026",2012,94124,"child",98,115.7999878,6075,"san francisco"
"3027",2009,92026,"child",48,37.3999939,6073,"san diego"
"3028",2012,91342,"child",212,84.79998779,6037,"los angeles"
"3029",2009,92024,"child",28,26.09999085,6073,"san diego"
"3030",2009,92021,"child",105,64.09997559,6073,"san diego"
"3031",2009,92011,"child",19,34.8999939,6073,"san diego"
"3032",2009,92008,"child",19,36.29998779,6073,"san diego"
"3033",2009,91942,"child",23,55.5,6073,"san diego"
"3034",2009,91913,"child",52,40.59997559,6073,"san diego"
"3035",2013,93610,"child",55,102.1,6039,"madera"
"3036",2012,95490,"child",26,88.29998779,6045,"mendocino"
"3037",2009,91911,"child",251,115.6999512,6073,"san diego"
"3038",2009,91910,"child",177,86.89996338,6073,"san diego"
"3039",2014,92064,"child",35,34.3,6073,"san diego"
"3040",2009,91902,"child",22,50.19998169,6073,"san diego"
"3041",2014,92802,"child",108,87.5,6059,"orange"
"3042",2009,91901,"child",22,52.3999939,6073,"san diego"
"3043",2009,91803,"child",33,47.29998779,6037,"los angeles"
"3044",2009,91792,"child",34,36,6037,"los angeles"
"3045",2009,91791,"child",47,55.5,6037,"los angeles"
"3046",2009,91790,"child",87,64,6037,"los angeles"
"3047",2012,91356,"child",37,64.19995117,6037,"los angeles"
"3048",2009,91789,"child",20,20.69999695,6037,"los angeles"
"3049",2009,91786,"child",124,87.89996338,6071,"san bernardino"
"3050",2009,91784,"child",36,70,6071,"san bernardino"
"3051",2009,91773,"child",44,51.29998779,6037,"los angeles"
"3052",2009,91770,"child",98,56.09997559,6037,"los angeles"
"3053",2013,92392,"child",232,131.2,6071,"san bernardino"
"3054",2012,92078,"child",33,29.59999085,6073,"san diego"
"3055",2009,91767,"child",167,101.5999756,6037,"los angeles"
"3056",2009,91765,"child",48,42.79998779,6037,"los angeles"
"3057",2009,91764,"child",149,80.19995117,6071,"san bernardino"
"3058",2009,95422,"child",63,183.2999268,6033,"lake"
"3059",2009,91763,"child",95,81.39996338,6071,"san bernardino"
"3060",2009,91762,"child",190,98.09997559,6071,"san bernardino"
"3061",2009,91755,"child",22,34.09997559,6037,"los angeles"
"3062",2009,91752,"child",34,40.19998169,6065,"riverside"
"3063",2009,91750,"child",33,41.19998169,6037,"los angeles"
"3064",2015,93010,"child",63,70.3,6111,"ventura"
"3065",2013,93422,"child",18,27.1,6079,"san luis obispo"
"3066",2009,91746,"child",83,78.5,6037,"los angeles"
"3067",2015,92833,"child",75,58.6,6059,"orange"
"3068",2009,91745,"child",78,64,6037,"los angeles"
"3069",2009,91744,"child",247,85.69995117,6037,"los angeles"
"3070",2009,91740,"child",52,79.19995117,6037,"los angeles"
"3071",2009,91737,"child",24,37.69998169,6071,"san bernardino"
"3072",2009,91732,"child",152,64.89996338,6037,"los angeles"
"3073",2014,93550,"child",377,153.6,6037,"los angeles"
"3074",2014,90703,"child",50,60.5,6037,"los angeles"
"3075",2009,91730,"child",136,76.89996338,6071,"san bernardino"
"3076",2009,91711,"child",42,64,6037,"los angeles"
"3077",2009,91710,"child",172,74.19995117,6071,"san bernardino"
"3078",2009,91709,"child",96,38.5,6071,"san bernardino"
"3079",2009,91702,"child",164,82.69995117,6037,"los angeles"
"3080",2015,91204,"child",40,128.2,6037,"los angeles"
"3081",2009,91701,"child",46,43.19998169,6071,"san bernardino"
"3082",2015,94116,"child",45,63.3,6075,"san francisco"
"3083",2009,91606,"child",84,58.79998779,6037,"los angeles"
"3084",2009,91605,"child",151,80.69995117,6037,"los angeles"
"3085",2009,91604,"child",12,28.79998779,6037,"los angeles"
