Year,ZIP code,Age Group,Number of Visits,Age-adjusted rate,County Fips code,County
2012,91765,Children (0-17),29,30.59999085,6037,Los Angeles
2012,91766,Adults (18+),220,43.09997559,6037,Los Angeles
2012,91766,All Ages,426,56,6037,Los Angeles
2012,91766,Children (0-17),206,93.09997559,6037,Los Angeles
2012,91767,Adults (18+),213,62.5,6037,Los Angeles
2012,91767,All Ages,351,72.5,6037,Los Angeles
2012,91767,Children (0-17),138,101.2999878,6037,Los Angeles
2012,91768,Adults (18+),109,42.29998779,6037,Los Angeles
2012,91768,All Ages,228,63.79998779,6037,Los Angeles
2012,91768,Children (0-17),119,125.7999878,6037,Los Angeles
2012,91770,Adults (18+),117,23.59999085,6037,Los Angeles
2012,91770,All Ages,213,35.69998169,6037,Los Angeles
2012,91770,Children (0-17),96,70.59997559,6037,Los Angeles
2012,91773,Adults (18+),113,46.5,6037,Los Angeles
2012,91773,All Ages,145,47.5,6037,Los Angeles
2012,91773,Children (0-17),32,50.59997559,6037,Los Angeles
2012,91775,Adults (18+),31,14.5,6037,Los Angeles
2012,91775,All Ages,46,17.8999939,6037,Los Angeles
2012,91775,Children (0-17),15,27.8999939,6037,Los Angeles
2012,91776,Adults (18+),58,17.19999695,6037,Los Angeles
2012,91776,All Ages,94,25.59999085,6037,Los Angeles
2012,91776,Children (0-17),36,49.5,6037,Los Angeles
2012,91780,Adults (18+),53,19,6037,Los Angeles
2012,91780,All Ages,82,25,6037,Los Angeles
2012,91780,Children (0-17),29,42.29998779,6037,Los Angeles
2012,91784,Adults (18+),36,18.79998779,6071,San Bernardino
2012,91784,All Ages,60,25.3999939,6071,San Bernardino
2012,91784,Children (0-17),24,44.19998169,6071,San Bernardino
2012,91786,Adults (18+),224,55.69998169,6071,San Bernardino
2012,91786,All Ages,354,67.19995117,6071,San Bernardino
2012,91786,Children (0-17),130,100.1999512,6071,San Bernardino
2012,91789,Adults (18+),36,12.19999695,6037,Los Angeles
2012,91789,All Ages,62,18.59999085,6037,Los Angeles
2012,91789,Children (0-17),26,37,6037,Los Angeles
2012,91790,Adults (18+),120,36.59997559,6037,Los Angeles
2012,91790,All Ages,191,44.19998169,6037,Los Angeles
2012,91790,Children (0-17),71,65.79998779,6037,Los Angeles
2012,91791,Adults (18+),70,28.59999085,6037,Los Angeles
2012,91791,All Ages,118,38.5,6037,Los Angeles
2012,91791,Children (0-17),48,67.09997559,6037,Los Angeles
2012,91792,Adults (18+),94,38.8999939,6037,Los Angeles
2012,91792,All Ages,156,50.59997559,6037,Los Angeles
2012,91792,Children (0-17),62,84.39996338,6037,Los Angeles
2012,91801,Adults (18+),98,22.29998779,6037,Los Angeles
2012,91801,All Ages,153,31.79998779,6037,Los Angeles
2012,91801,Children (0-17),55,59.09997559,6037,Los Angeles
2012,91803,Adults (18+),50,21.69999695,6037,Los Angeles
2012,91803,All Ages,95,36,6037,Los Angeles
2012,91803,Children (0-17),45,77.39996338,6037,Los Angeles
2012,91901,Adults (18+),20,18.3999939,6073,San Diego
2012,91901,All Ages,36,25.69999695,6073,San Diego
2012,91901,Children (0-17),16,46.69998169,6073,San Diego
2012,91902,Adults (18+),29,21.3999939,6073,San Diego
2012,91902,All Ages,46,28.19999695,6073,San Diego
2012,91902,Children (0-17),17,48,6073,San Diego
2012,91910,Adults (18+),220,37.59997559,6073,San Diego
2012,91910,All Ages,389,51.79998779,6073,San Diego
2012,91910,Children (0-17),169,92.79998779,6073,San Diego
2012,91911,Adults (18+),260,42,6073,San Diego
2012,91911,All Ages,490,56.79998779,6073,San Diego
2012,91911,Children (0-17),230,99.5,6073,San Diego
2012,91913,Adults (18+),42,14.3999939,6073,San Diego
2012,91913,All Ages,111,25.29998779,6073,San Diego
2012,91913,Children (0-17),69,56.5,6073,San Diego
2012,91915,Adults (18+),14,7.5,6073,San Diego
2012,91915,All Ages,53,17.8999939,6073,San Diego
2012,91915,Children (0-17),39,47.79998779,6073,San Diego
2012,91932,Adults (18+),73,37.3999939,6073,San Diego
2012,91932,All Ages,155,60,6073,San Diego
2012,91932,Children (0-17),82,125.0999756,6073,San Diego
2012,91941,Adults (18+),55,18.69999695,6073,San Diego
2012,91941,All Ages,95,27.19999695,6073,San Diego
2012,91941,Children (0-17),40,51.59997559,6073,San Diego
2012,91942,Adults (18+),117,56.59997559,6073,San Diego
2012,91942,All Ages,165,67.89996338,6073,San Diego
2012,91942,Children (0-17),48,100.5,6073,San Diego
2012,91945,Adults (18+),69,34.8999939,6073,San Diego
2012,91945,All Ages,141,54.8999939,6073,San Diego
2012,91945,Children (0-17),72,112.6999512,6073,San Diego
2012,91950,Adults (18+),180,41.5,6073,San Diego
2012,91950,All Ages,370,62.8999939,6073,San Diego
2012,91950,Children (0-17),190,124.7999878,6073,San Diego
2012,91977,Adults (18+),174,40.09997559,6073,San Diego
2012,91977,All Ages,317,53.09997559,6073,San Diego
2012,91977,Children (0-17),143,90.59997559,6073,San Diego
2012,91978,Adults (18+),16,22.8999939,6073,San Diego
2012,91978,All Ages,32,36.79998779,6073,San Diego
2012,91978,Children (0-17),16,76.89996338,6073,San Diego
2012,92007,Adults (18+),18,18.59999085,6073,San Diego
2012,92007,All Ages,28,27.29998779,6073,San Diego
2012,92007,Children (0-17),,,6073,San Diego
2012,92008,Adults (18+),63,26.09999085,6073,San Diego
2012,92008,All Ages,89,33.19998169,6073,San Diego
2012,92008,Children (0-17),26,53.3999939,6073,San Diego
2012,92009,Adults (18+),26,10.3999939,6073,San Diego
2012,92009,All Ages,66,16.79998779,6073,San Diego
2012,92009,Children (0-17),40,35.09997559,6073,San Diego
2012,92010,Adults (18+),,,6073,San Diego
2012,92010,All Ages,30,21.79998779,6073,San Diego
2012,92010,Children (0-17),19,55.09997559,6073,San Diego
2012,92011,Adults (18+),15,9.299995422,6073,San Diego
2012,92011,All Ages,32,14.79999542,6073,San Diego
2012,92011,Children (0-17),17,31,6073,San Diego
2012,92019,Adults (18+),80,24,6073,San Diego
2012,92019,All Ages,128,30.69999695,6073,San Diego
2012,92019,Children (0-17),48,49.8999939,6073,San Diego
2012,92020,Adults (18+),200,45.3999939,6073,San Diego
2012,92020,All Ages,307,52.09997559,6073,San Diego
2012,92020,Children (0-17),107,71.59997559,6073,San Diego
2012,92021,Adults (18+),222,50.09997559,6073,San Diego
2012,92021,All Ages,334,56.79998779,6073,San Diego
2012,92021,Children (0-17),112,76.09997559,6073,San Diego
2012,92024,Adults (18+),41,11.29999542,6073,San Diego
2012,92024,All Ages,65,14.29999542,6073,San Diego
2012,92024,Children (0-17),24,22.8999939,6073,San Diego
2012,92025,Adults (18+),88,24.5,6073,San Diego
2012,92025,All Ages,147,29,6073,San Diego
2012,92025,Children (0-17),59,42.09997559,6073,San Diego
2012,92026,Adults (18+),80,21.09999085,6073,San Diego
2012,92026,All Ages,122,24.29998779,6073,San Diego
2012,92026,Children (0-17),42,33.3999939,6073,San Diego
2012,92027,Adults (18+),81,19.79998779,6073,San Diego
2012,92027,All Ages,143,25.29998779,6073,San Diego
2012,92027,Children (0-17),62,41.19998169,6073,San Diego
2012,92028,Adults (18+),93,21.8999939,6073,San Diego
2012,92028,All Ages,163,27.69999695,6073,San Diego
2012,92028,Children (0-17),70,44.3999939,6073,San Diego
2012,92029,Adults (18+),19,11.5,6073,San Diego
2012,92029,All Ages,31,16.19999695,6073,San Diego
2012,92029,Children (0-17),12,29.59999085,6073,San Diego
2012,92037,Adults (18+),23,6.599998474,6073,San Diego
2012,92037,All Ages,46,14.5,6073,San Diego
2012,92037,Children (0-17),23,37.3999939,6073,San Diego
2012,92040,Adults (18+),100,32,6073,San Diego
2012,92040,All Ages,157,37.3999939,6073,San Diego
2012,92040,Children (0-17),57,53.09997559,6073,San Diego
2012,92054,Adults (18+),95,28.69999695,6073,San Diego
2012,92054,All Ages,191,47.79998779,6073,San Diego
2012,92054,Children (0-17),96,102.7999878,6073,San Diego
2012,92056,Adults (18+),94,22.79998779,6073,San Diego
2012,92056,All Ages,170,34.29998779,6073,San Diego
2012,92056,Children (0-17),76,67.5,6073,San Diego
2012,92057,Adults (18+),73,17.3999939,6073,San Diego
2012,92057,All Ages,166,29.79998779,6073,San Diego
2012,92057,Children (0-17),93,65.39996338,6073,San Diego
2012,92058,Adults (18+),59,28.29998779,6073,San Diego
2012,92058,All Ages,119,37.29998779,6073,San Diego
2012,92058,Children (0-17),60,63.19998169,6073,San Diego
2012,92064,Adults (18+),41,12.19999695,6073,San Diego
2012,92064,All Ages,89,20.79998779,6073,San Diego
2012,92064,Children (0-17),48,45.3999939,6073,San Diego
2012,92065,Adults (18+),35,13.09999847,6073,San Diego
2012,92065,All Ages,56,15.79999542,6073,San Diego
2012,92065,Children (0-17),21,23.8999939,6073,San Diego
2012,92069,Adults (18+),43,12.79999542,6073,San Diego
2012,92069,All Ages,95,19.29998779,6073,San Diego
2012,92069,Children (0-17),52,38.09997559,6073,San Diego
2012,92071,Adults (18+),108,26,6073,San Diego
2012,92071,All Ages,188,35.79998779,6073,San Diego
2012,92071,Children (0-17),80,64.09997559,6073,San Diego
2012,92075,Adults (18+),,,6073,San Diego
2012,92075,All Ages,18,16.69999695,6073,San Diego
2012,92075,Children (0-17),,,6073,San Diego
2012,92078,Adults (18+),41,12.5,6073,San Diego
2012,92078,All Ages,74,16.8999939,6073,San Diego
2012,92078,Children (0-17),33,29.59999085,6073,San Diego
2012,92081,Adults (18+),39,18.19999695,6073,San Diego
2012,92081,All Ages,72,28.3999939,6073,San Diego
2012,92081,Children (0-17),33,57.79998779,6073,San Diego
2012,92082,Adults (18+),25,17.69999695,6073,San Diego
2012,92082,All Ages,39,20.69999695,6073,San Diego
2012,92082,Children (0-17),14,29.3999939,6073,San Diego
2012,92083,Adults (18+),96,44.3999939,6073,San Diego
2012,92083,All Ages,175,51.69998169,6073,San Diego
2012,92083,Children (0-17),79,72.89996338,6073,San Diego
2012,92084,Adults (18+),78,22.69999695,6073,San Diego
2012,92084,All Ages,157,32.59997559,6073,San Diego
2012,92084,Children (0-17),79,61.09997559,6073,San Diego
2012,92101,Adults (18+),226,70.79998779,6073,San Diego
2012,92101,All Ages,250,78.5,6073,San Diego
2012,92101,Children (0-17),24,100.7999878,6073,San Diego
2012,92102,Adults (18+),189,60.3999939,6073,San Diego
2012,92102,All Ages,384,88.19995117,6073,San Diego
2012,92102,Children (0-17),195,168.5,6073,San Diego
2012,92103,Adults (18+),105,49.59997559,6073,San Diego
2012,92103,All Ages,121,52.3999939,6073,San Diego
2012,92103,Children (0-17),16,60.3999939,6073,San Diego
2012,92104,Adults (18+),170,47.3999939,6073,San Diego
2012,92104,All Ages,233,53.79998779,6073,San Diego
2012,92104,Children (0-17),63,72.09997559,6073,San Diego
2012,92105,Adults (18+),224,46.69998169,6073,San Diego
2012,92105,All Ages,517,68.89996338,6073,San Diego
2012,92105,Children (0-17),293,132.6999512,6073,San Diego
2012,92106,Adults (18+),13,8.099998474,6073,San Diego
2012,92106,All Ages,31,18.5,6073,San Diego
2012,92106,Children (0-17),18,48.59997559,6073,San Diego
2012,92107,Adults (18+),43,18.19999695,6073,San Diego
2012,92107,All Ages,71,34.59997559,6073,San Diego
2012,92107,Children (0-17),28,81.89996338,6073,San Diego
2012,92108,Adults (18+),28,12.69999695,6073,San Diego
2012,92108,All Ages,38,19.79998779,6073,San Diego
2012,92108,Children (0-17),,,6073,San Diego
2012,92109,Adults (18+),55,14.09999847,6073,San Diego
2012,92109,All Ages,77,23.59999085,6073,San Diego
2012,92109,Children (0-17),22,50.79998779,6073,San Diego
2012,92110,Adults (18+),41,19.09999085,6073,San Diego
2012,92110,All Ages,68,31.69999695,6073,San Diego
2012,92110,Children (0-17),27,68.19995117,6073,San Diego
2012,92111,Adults (18+),101,26.79998779,6073,San Diego
2012,92111,All Ages,230,52.3999939,6073,San Diego
2012,92111,Children (0-17),129,126.1999512,6073,San Diego
2012,92113,Adults (18+),308,96.29998779,6073,San Diego
2012,92113,All Ages,579,113.7999878,6073,San Diego
2012,92113,Children (0-17),271,164.1999512,6073,San Diego
2012,92114,Adults (18+),420,87.59997559,6073,San Diego
2012,92114,All Ages,647,99.79998779,6073,San Diego
2012,92114,Children (0-17),227,134.8999023,6073,San Diego
2012,92115,Adults (18+),198,38.79998779,6073,San Diego
2012,92115,All Ages,314,49.29998779,6073,San Diego
2012,92115,Children (0-17),116,79.19995117,6073,San Diego
2012,92116,Adults (18+),78,33.8999939,6073,San Diego
2012,92116,All Ages,138,56.5,6073,San Diego
2012,92116,Children (0-17),60,121.5999756,6073,San Diego
2012,92117,Adults (18+),72,17.3999939,6073,San Diego
2012,92117,All Ages,156,36.29998779,6073,San Diego
2012,92117,Children (0-17),84,90.79998779,6073,San Diego
2012,92118,Adults (18+),17,10.19999695,6073,San Diego
2012,92118,All Ages,42,26,6073,San Diego
2012,92118,Children (0-17),25,71.5,6073,San Diego
2012,92119,Adults (18+),33,17.19999695,6073,San Diego
2012,92119,All Ages,61,29.5,6073,San Diego
2012,92119,Children (0-17),28,65.09997559,6073,San Diego
2012,92120,Adults (18+),54,24.8999939,6073,San Diego
2012,92120,All Ages,85,35.5,6073,San Diego
2012,92120,Children (0-17),31,66,6073,San Diego
2012,92122,Adults (18+),41,12.3999939,6073,San Diego
2012,92122,All Ages,60,17.5,6073,San Diego
2012,92122,Children (0-17),19,32.19998169,6073,San Diego
2012,92123,Adults (18+),61,28.69999695,6073,San Diego
2012,92123,All Ages,130,48,6073,San Diego
2012,92123,Children (0-17),69,103.6999512,6073,San Diego
2012,92124,Adults (18+),33,13.79999542,6073,San Diego
2012,92124,All Ages,84,23.69999695,6073,San Diego
2012,92124,Children (0-17),51,52.19998169,6073,San Diego
2012,92126,Adults (18+),102,20.79998779,6073,San Diego
2012,92126,All Ages,205,33,6073,San Diego
2012,92126,Children (0-17),103,68.29998779,6073,San Diego
2012,92127,Adults (18+),19,7.599998474,6073,San Diego
2012,92127,All Ages,61,13.8999939,6073,San Diego
2012,92127,Children (0-17),42,32.09997559,6073,San Diego
2012,92128,Adults (18+),45,11.09999847,6073,San Diego
2012,92128,All Ages,82,17.79998779,6073,San Diego
2012,92128,Children (0-17),37,37.19998169,6073,San Diego
2012,92129,Adults (18+),49,14.59999847,6073,San Diego
2012,92129,All Ages,98,20.79998779,6073,San Diego
2012,92129,Children (0-17),49,38.59997559,6073,San Diego
2012,92130,Adults (18+),33,12.5,6073,San Diego
2012,92130,All Ages,61,14.19999695,6073,San Diego
2012,92130,Children (0-17),28,19.19999695,6073,San Diego
2012,92131,Adults (18+),17,7.699996948,6073,San Diego
2012,92131,All Ages,42,12.29999542,6073,San Diego
2012,92131,Children (0-17),25,25.3999939,6073,San Diego
2012,92139,Adults (18+),119,45,6073,San Diego
2012,92139,All Ages,197,55.09997559,6073,San Diego
2012,92139,Children (0-17),78,84.09997559,6073,San Diego
2012,92154,Adults (18+),176,31.29998779,6073,San Diego
2012,92154,All Ages,358,46.19998169,6073,San Diego
2012,92154,Children (0-17),182,89.19995117,6073,San Diego
2012,92173,Adults (18+),69,33.3999939,6073,San Diego
2012,92173,All Ages,142,45.8999939,6073,San Diego
2012,92173,Children (0-17),73,82.19995117,6073,San Diego
2012,92201,Adults (18+),155,35.79998779,6065,Riverside
2012,92201,All Ages,313,47.8999939,6065,Riverside
2012,92201,Children (0-17),158,82.79998779,6065,Riverside
2012,92203,Adults (18+),32,17.8999939,6065,Riverside
2012,92203,All Ages,65,26.09999085,6065,Riverside
2012,92203,Children (0-17),33,49.79998779,6065,Riverside
2012,92211,Adults (18+),33,23,6065,Riverside
2012,92211,All Ages,46,31.09999085,6065,Riverside
2012,92211,Children (0-17),13,54.5,6065,Riverside
2012,92220,Adults (18+),158,76.39996338,6065,Riverside
2012,92220,All Ages,262,93.29998779,6065,Riverside
2012,92220,Children (0-17),104,141.6999512,6065,Riverside
2012,92223,Adults (18+),146,46.59997559,6065,Riverside
2012,92223,All Ages,258,57.79998779,6065,Riverside
2012,92223,Children (0-17),112,90.19995117,6065,Riverside
2012,92225,Adults (18+),96,50.19998169,6065,Riverside
2012,92225,All Ages,170,73.79998779,6065,Riverside
2012,92225,Children (0-17),74,141.6999512,6065,Riverside
2012,92227,Adults (18+),154,83.69995117,6025,Imperial
2012,92227,All Ages,360,120.7999878,6025,Imperial
2012,92227,Children (0-17),206,227.5,6025,Imperial
2012,92230,Adults (18+),31,173.3999023,6065,Riverside
2012,92230,All Ages,50,196.8999023,6065,Riverside
2012,92230,Children (0-17),19,264.3999023,6065,Riverside
2012,92231,Adults (18+),82,29.19999695,6025,Imperial
2012,92231,All Ages,185,43.69998169,6025,Imperial
2012,92231,Children (0-17),103,85.69995117,6025,Imperial
2012,92233,Adults (18+),14,18.5,6025,Imperial
2012,92233,All Ages,36,52,6025,Imperial
2012,92233,Children (0-17),22,148.6999512,6025,Imperial
2012,92234,Adults (18+),118,31.59999085,6065,Riverside
2012,92234,All Ages,210,41,6065,Riverside
2012,92234,Children (0-17),92,68.09997559,6065,Riverside
2012,92236,Adults (18+),77,30.5,6065,Riverside
2012,92236,All Ages,179,39.19998169,6065,Riverside
2012,92236,Children (0-17),102,64.39996338,6065,Riverside
2012,92240,Adults (18+),107,42.09997559,6065,Riverside
2012,92240,All Ages,210,55.79998779,6065,Riverside
2012,92240,Children (0-17),103,95,6065,Riverside
2012,92241,Adults (18+),12,13.69999695,6065,Riverside
2012,92241,All Ages,19,19.8999939,6065,Riverside
2012,92241,Children (0-17),,,6065,Riverside
2012,92243,Adults (18+),251,71.39996338,6025,Imperial
2012,92243,All Ages,495,96,6025,Imperial
2012,92243,Children (0-17),244,167,6025,Imperial
2012,92249,Adults (18+),,,6025,Imperial
2012,92249,All Ages,40,47.3999939,6025,Imperial
2012,92249,Children (0-17),31,129.3999023,6025,Imperial
2012,92250,Adults (18+),37,63.5,6025,Imperial
2012,92250,All Ages,66,77.89996338,6025,Imperial
2012,92250,Children (0-17),29,119.3999634,6025,Imperial
2012,92251,Adults (18+),54,37.79998779,6025,Imperial
2012,92251,All Ages,141,66,6025,Imperial
2012,92251,Children (0-17),87,147,6025,Imperial
2012,92252,Adults (18+),67,101.3999634,6071,San Bernardino
2012,92252,All Ages,82,94.89996338,6071,San Bernardino
2012,92252,Children (0-17),15,76.09997559,6071,San Bernardino
2012,92253,Adults (18+),58,24.09999085,6065,Riverside
2012,92253,All Ages,101,31.8999939,6065,Riverside
2012,92253,Children (0-17),43,54.5,6065,Riverside
2012,92254,Adults (18+),15,17.3999939,6065,Riverside
2012,92254,All Ages,24,17.5,6065,Riverside
2012,92254,Children (0-17),,,6065,Riverside
2012,92256,Adults (18+),15,63.5,6071,San Bernardino
2012,92256,All Ages,21,71.29998779,6071,San Bernardino
2012,92256,Children (0-17),,,6071,San Bernardino
2012,92257,Adults (18+),15,128,6025,Imperial
2012,92257,All Ages,23,180.6999512,6025,Imperial
2012,92257,Children (0-17),,,6025,Imperial
2012,92260,Adults (18+),50,22.8999939,6065,Riverside
2012,92260,All Ages,88,37.59997559,6065,Riverside
2012,92260,Children (0-17),38,79.89996338,6065,Riverside
2012,92262,Adults (18+),88,44.79998779,6065,Riverside
2012,92262,All Ages,112,47.29998779,6065,Riverside
2012,92262,Children (0-17),24,54.59997559,6065,Riverside
2012,92264,Adults (18+),57,48.69998169,6065,Riverside
2012,92264,All Ages,70,56.09997559,6065,Riverside
2012,92264,Children (0-17),13,77.09997559,6065,Riverside
2012,92270,Adults (18+),35,27.09999085,6065,Riverside
2012,92270,All Ages,39,25.79998779,6065,Riverside
2012,92270,Children (0-17),,,6065,Riverside
2012,92274,Adults (18+),31,20.19999695,6065,Riverside
2012,92274,All Ages,85,33.19998169,6065,Riverside
2012,92274,Children (0-17),54,70.79998779,6065,Riverside
2012,92276,Adults (18+),25,42.59997559,6065,Riverside
2012,92276,All Ages,29,37.79998779,6065,Riverside
2012,92276,Children (0-17),,,6065,Riverside
2012,92277,Adults (18+),91,48.29998779,6071,San Bernardino
2012,92277,All Ages,116,45.8999939,6071,San Bernardino
2012,92277,Children (0-17),25,39.19998169,6071,San Bernardino
2012,92281,Adults (18+),16,256.0998535,6025,Imperial
2012,92281,All Ages,31,320.3999023,6025,Imperial
2012,92281,Children (0-17),15,505.3999023,6025,Imperial
2012,92284,Adults (18+),85,48.19998169,6071,San Bernardino
2012,92284,All Ages,112,47.69998169,6071,San Bernardino
2012,92284,Children (0-17),27,46.29998779,6071,San Bernardino
2012,92301,Adults (18+),179,85.79998779,6071,San Bernardino
2012,92301,All Ages,349,99.39996338,6071,San Bernardino
2012,92301,Children (0-17),170,138.5999756,6071,San Bernardino
2012,92307,Adults (18+),251,96.19995117,6071,San Bernardino
